benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,fine_noise,accuracy,0.0193466168961354,0.7
ImageNet-Occluded,fine_noise,accuracy,0.0747681369586866,0.8
ImageNet-Occluded,fine_noise,accuracy,0.2221790619042455,0.9
ImageNet-Occluded,pink_noise,accuracy,0.0013593659755222,0.1
ImageNet-Occluded,pink_noise,accuracy,0.0027187319510445,0.2
ImageNet-Occluded,pink_noise,accuracy,0.0073067331306484,0.3
ImageNet-Occluded,pink_noise,accuracy,0.0144547795572755,0.4
ImageNet-Occluded,pink_noise,accuracy,0.0330474465629275,0.5
ImageNet-Occluded,pink_noise,accuracy,0.0672026918250687,0.6
ImageNet-Occluded,pink_noise,accuracy,0.1246254693488685,0.7
ImageNet-Occluded,pink_noise,accuracy,0.2234790142701596,0.8
ImageNet-Occluded,pink_noise,accuracy,0.3619263962823517,0.9
ImageNet-Occluded,patch_drop,accuracy,0.0020411171551261,0.1
ImageNet-Occluded,patch_drop,accuracy,0.003484338902089,0.2
ImageNet-Occluded,patch_drop,accuracy,0.009128621969448,0.3
ImageNet-Occluded,patch_drop,accuracy,0.0260404132458628,0.4
ImageNet-Occluded,patch_drop,accuracy,0.0679201663148646,0.5
ImageNet-Occluded,patch_drop,accuracy,0.1373662820884159,0.6
ImageNet-Occluded,patch_drop,accuracy,0.2440417281218937,0.7
ImageNet-Occluded,patch_drop,accuracy,0.3693617339036902,0.8
ImageNet-Occluded,patch_drop,accuracy,0.4933569686753409,0.9
ImageNet-Occluded,polkadot,accuracy,0.0010446248081873,0.1
ImageNet-Occluded,polkadot,accuracy,0.0016067969061586,0.2
ImageNet-Occluded,polkadot,accuracy,0.0010363520408163,0.3
ImageNet-Occluded,polkadot,accuracy,0.0011841337367588,0.4
ImageNet-Occluded,polkadot,accuracy,0.0024355777102161,0.5
ImageNet-Occluded,polkadot,accuracy,0.0044086325571549,0.6
ImageNet-Occluded,polkadot,accuracy,0.0259757352118589,0.7
ImageNet-Occluded,polkadot,accuracy,0.0888600428493655,0.8
ImageNet-Occluded,polkadot,accuracy,0.1931732379052103,0.9
ImageNet-Occluded,polkasquare,accuracy,0.0008810496489916,0.1
ImageNet-Occluded,polkasquare,accuracy,0.0014274282837096,0.2
ImageNet-Occluded,polkasquare,accuracy,0.0031613249673831,0.3
ImageNet-Occluded,polkasquare,accuracy,0.009826918683794,0.4
ImageNet-Occluded,polkasquare,accuracy,0.0345346644064601,0.5
ImageNet-Occluded,polkasquare,accuracy,0.0737502106598445,0.6
ImageNet-Occluded,polkasquare,accuracy,0.1570964543795099,0.7
ImageNet-Occluded,polkasquare,accuracy,0.2614750795218409,0.8
ImageNet-Occluded,polkasquare,accuracy,0.3891118357376176,0.9
ImageNet-Occluded,empty_rectangles,accuracy,0.0010645546551261,0.1
ImageNet-Occluded,empty_rectangles,accuracy,0.0018576121489916,0.2
ImageNet-Occluded,empty_rectangles,accuracy,0.0046560634877912,0.3
ImageNet-Occluded,empty_rectangles,accuracy,0.0159047699286317,0.4
ImageNet-Occluded,empty_rectangles,accuracy,0.043767824084783,0.5
ImageNet-Occluded,empty_rectangles,accuracy,0.0964766287682007,0.6
ImageNet-Occluded,empty_rectangles,accuracy,0.1741977674620492,0.7
ImageNet-Occluded,empty_rectangles,accuracy,0.3048431788172041,0.8
ImageNet-Occluded,empty_rectangles,accuracy,0.4712803388128475,0.9
ImageNet-Occluded,filled_rectangles,accuracy,0.0023400648592077,0.1
ImageNet-Occluded,filled_rectangles,accuracy,0.0097705134551744,0.2
ImageNet-Occluded,filled_rectangles,accuracy,0.0348659511275437,0.3
ImageNet-Occluded,filled_rectangles,accuracy,0.0952917428649201,0.4
ImageNet-Occluded,filled_rectangles,accuracy,0.196816263454301,0.5
ImageNet-Occluded,filled_rectangles,accuracy,0.2939396719543301,0.6
ImageNet-Occluded,filled_rectangles,accuracy,0.3873256706461614,0.7
ImageNet-Occluded,filled_rectangles,accuracy,0.4648162996282383,0.8
ImageNet-Occluded,filled_rectangles,accuracy,0.5395096053882521,0.9
ImageNet-Occluded,straight_lines,accuracy,0.0016425202163506,0.1
