benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.1956769550333217,polkadot,0.6,accuracy
ImageNet-Occluded,0.4417550101572153,polkadot,0.7,accuracy
ImageNet-Occluded,0.5555770725620036,polkadot,0.8,accuracy
ImageNet-Occluded,0.5959195531144434,polkadot,0.9,accuracy
ImageNet-Occluded,0.0010604466839066,polkasquare,0.1,accuracy
ImageNet-Occluded,0.0102971895426815,polkasquare,0.2,accuracy
ImageNet-Occluded,0.0894663063239078,polkasquare,0.3,accuracy
ImageNet-Occluded,0.2246924355930211,polkasquare,0.4,accuracy
ImageNet-Occluded,0.3476441551227959,polkasquare,0.5,accuracy
ImageNet-Occluded,0.4310904479756647,polkasquare,0.6,accuracy
ImageNet-Occluded,0.5355805888467905,polkasquare,0.7,accuracy
ImageNet-Occluded,0.5829136919002144,polkasquare,0.8,accuracy
ImageNet-Occluded,0.6133019559237421,polkasquare,0.9,accuracy
ImageNet-Occluded,0.0475875860726346,horizontal_bars_02,0.1,accuracy
ImageNet-Occluded,0.1505064438192211,horizontal_bars_02,0.2,accuracy
ImageNet-Occluded,0.2618210315704345,horizontal_bars_02,0.3,accuracy
ImageNet-Occluded,0.3670438546307233,horizontal_bars_02,0.4,accuracy
ImageNet-Occluded,0.4521732561442317,horizontal_bars_02,0.5,accuracy
ImageNet-Occluded,0.5146427969543301,horizontal_bars_02,0.6,accuracy
ImageNet-Occluded,0.563852597256096,horizontal_bars_02,0.7,accuracy
ImageNet-Occluded,0.6063001630257587,horizontal_bars_02,0.8,accuracy
ImageNet-Occluded,0.652133546313461,horizontal_bars_02,0.9,accuracy
ImageNet-Occluded,0.0209191946350798,horizontal_bars_08,0.1,accuracy
ImageNet-Occluded,0.1417463361000528,horizontal_bars_08,0.2,accuracy
ImageNet-Occluded,0.2780224930266944,horizontal_bars_08,0.3,accuracy
ImageNet-Occluded,0.4163657134892989,horizontal_bars_08,0.4,accuracy
ImageNet-Occluded,0.5359451709961405,horizontal_bars_08,0.5,accuracy
ImageNet-Occluded,0.5930445583499208,horizontal_bars_08,0.6,accuracy
ImageNet-Occluded,0.6231969132715341,horizontal_bars_08,0.7,accuracy
ImageNet-Occluded,0.6384169240387119,horizontal_bars_08,0.8,accuracy
ImageNet-Occluded,0.6410243486871525,horizontal_bars_08,0.9,accuracy
ImageNet-Occluded,0.0548138477060259,horizontal_bars_16,0.1,accuracy
ImageNet-Occluded,0.2011350235160516,horizontal_bars_16,0.2,accuracy
ImageNet-Occluded,0.3711855028356824,horizontal_bars_16,0.3,accuracy
ImageNet-Occluded,0.4566281407463307,horizontal_bars_16,0.4,accuracy
ImageNet-Occluded,0.5081663490558157,horizontal_bars_16,0.5,accuracy
ImageNet-Occluded,0.5540407202681716,horizontal_bars_16,0.6,accuracy
ImageNet-Occluded,0.5787213919114094,horizontal_bars_16,0.7,accuracy
ImageNet-Occluded,0.5929050494213494,horizontal_bars_16,0.8,accuracy
ImageNet-Occluded,0.5713676542651897,horizontal_bars_16,0.9,accuracy
ImageNet-Occluded,0.0035557855224731,oblique_bars_02,0.1,accuracy
ImageNet-Occluded,0.0267529992424711,oblique_bars_02,0.2,accuracy
ImageNet-Occluded,0.1005682638105081,oblique_bars_02,0.3,accuracy
ImageNet-Occluded,0.2068582739757032,oblique_bars_02,0.4,accuracy
ImageNet-Occluded,0.3017521719543301,oblique_bars_02,0.5,accuracy
ImageNet-Occluded,0.3883202824057365,oblique_bars_02,0.6,accuracy
ImageNet-Occluded,0.4491439194095378,oblique_bars_02,0.7,accuracy
ImageNet-Occluded,0.4713781074601776,oblique_bars_02,0.8,accuracy
ImageNet-Occluded,0.5692580986996086,oblique_bars_02,0.9,accuracy
ImageNet-Occluded,0.0014033620530853,oblique_bars_08,0.1,accuracy
ImageNet-Occluded,0.0024795737877792,oblique_bars_08,0.2,accuracy
ImageNet-Occluded,0.0027104591836734,oblique_bars_08,0.3,accuracy
ImageNet-Occluded,0.006664841644922,oblique_bars_08,0.4,accuracy
ImageNet-Occluded,0.0324021707840111,oblique_bars_08,0.5,accuracy
ImageNet-Occluded,0.1549598246204609,oblique_bars_08,0.6,accuracy
ImageNet-Occluded,0.4382336443784285,oblique_bars_08,0.7,accuracy
ImageNet-Occluded,0.5927192885048536,oblique_bars_08,0.8,accuracy
ImageNet-Occluded,0.5945152311908956,oblique_bars_08,0.9,accuracy
ImageNet-Occluded,0.0017579629142977,oblique_bars_16,0.1,accuracy
ImageNet-Occluded,0.008483346171525,oblique_bars_16,0.2,accuracy
ImageNet-Occluded,0.0473318823746272,oblique_bars_16,0.3,accuracy
ImageNet-Occluded,0.2223433891729432,oblique_bars_16,0.4,accuracy
ImageNet-Occluded,0.425272850965967,oblique_bars_16,0.5,accuracy
ImageNet-Occluded,0.5294472891457227,oblique_bars_16,0.6,accuracy
ImageNet-Occluded,0.548680343190018,oblique_bars_16,0.7,accuracy
ImageNet-Occluded,0.550826374365359,oblique_bars_16,0.8,accuracy
ImageNet-Occluded,0.463882605032045,oblique_bars_16,0.9,accuracy
ImageNet-Occluded,0.0429416755024267,vertical_bars_02,0.1,accuracy
ImageNet-Occluded,0.1591488527400153,vertical_bars_02,0.2,accuracy
ImageNet-Occluded,0.2764574362307179,vertical_bars_02,0.3,accuracy
ImageNet-Occluded,0.3794507487696044,vertical_bars_02,0.4,accuracy
ImageNet-Occluded,0.4605569529290102,vertical_bars_02,0.5,accuracy
ImageNet-Occluded,0.5171020651350215,vertical_bars_02,0.6,accuracy
ImageNet-Occluded,0.5542234729747383,vertical_bars_02,0.7,accuracy
ImageNet-Occluded,0.5890172257715341,vertical_bars_02,0.8,accuracy
ImageNet-Occluded,0.647030377874569,vertical_bars_02,0.9,accuracy
ImageNet-Occluded,0.0059323257633617,vertical_bars_08,0.1,accuracy
ImageNet-Occluded,0.0930295173002749,vertical_bars_08,0.2,accuracy
ImageNet-Occluded,0.1901164504946494,vertical_bars_08,0.3,accuracy
ImageNet-Occluded,0.2809168331477107,vertical_bars_08,0.4,accuracy
ImageNet-Occluded,0.4174674956166014,vertical_bars_08,0.5,accuracy
ImageNet-Occluded,0.5427367370955798,vertical_bars_08,0.6,accuracy
ImageNet-Occluded,0.6066604049838319,vertical_bars_08,0.7,accuracy
ImageNet-Occluded,0.6222692350951993,vertical_bars_08,0.8,accuracy
ImageNet-Occluded,0.599904186871587,vertical_bars_08,0.9,accuracy
ImageNet-Occluded,0.0158141455327977,vertical_bars_16,0.1,accuracy
ImageNet-Occluded,0.0749967660830945,vertical_bars_16,0.2,accuracy
ImageNet-Occluded,0.2306688008259753,vertical_bars_16,0.3,accuracy
ImageNet-Occluded,0.3758851861467167,vertical_bars_16,0.4,accuracy
ImageNet-Occluded,0.4496925540116368,vertical_bars_16,0.5,accuracy
ImageNet-Occluded,0.5094159123848896,vertical_bars_16,0.6,accuracy
ImageNet-Occluded,0.5175536834463781,vertical_bars_16,0.7,accuracy
ImageNet-Occluded,0.4957383974474303,vertical_bars_16,0.8,accuracy
ImageNet-Occluded,0.4107872363255948,vertical_bars_16,0.9,accuracy
ImageNet-Occluded,0.0102819208511892,coarse_noise,0.1,accuracy
ImageNet-Occluded,0.0276415696253581,coarse_noise,0.2,accuracy
ImageNet-Occluded,0.0512415166868239,coarse_noise,0.3,accuracy
ImageNet-Occluded,0.0959012953906643,coarse_noise,0.4,accuracy
ImageNet-Occluded,0.1687023940743232,coarse_noise,0.5,accuracy
ImageNet-Occluded,0.2569566448124087,coarse_noise,0.6,accuracy
ImageNet-Occluded,0.3593486778590144,coarse_noise,0.7,accuracy
ImageNet-Occluded,0.4690361625077773,coarse_noise,0.8,accuracy
ImageNet-Occluded,0.5869934060135666,coarse_noise,0.9,accuracy
ImageNet-Occluded,0.0042134704714526,fine_oriented_noise,0.1,accuracy
ImageNet-Occluded,0.0240466764614898,fine_oriented_noise,0.2,accuracy
ImageNet-Occluded,0.1125423415583007,fine_oriented_noise,0.3,accuracy
ImageNet-Occluded,0.3073265126773289,fine_oriented_noise,0.4,accuracy
ImageNet-Occluded,0.4701116224940942,fine_oriented_noise,0.5,accuracy
ImageNet-Occluded,0.5539519762506291,fine_oriented_noise,0.6,accuracy
ImageNet-Occluded,0.5914648369866975,fine_oriented_noise,0.7,accuracy
ImageNet-Occluded,0.6139840593143385,fine_oriented_noise,0.8,accuracy
ImageNet-Occluded,0.6296635841836735,fine_oriented_noise,0.9,accuracy
ImageNet-Occluded,0.0014548788265306,fine_noise,0.1,accuracy
ImageNet-Occluded,0.0121188510817532,fine_noise,0.2,accuracy
ImageNet-Occluded,0.072086256377551,fine_noise,0.3,accuracy
ImageNet-Occluded,0.1806110417356296,fine_noise,0.4,accuracy
ImageNet-Occluded,0.2709868811831182,fine_noise,0.5,accuracy
ImageNet-Occluded,0.3293076297458337,fine_noise,0.6,accuracy
ImageNet-Occluded,0.3718548447501902,fine_noise,0.7,accuracy
ImageNet-Occluded,0.4220686579237179,fine_noise,0.8,accuracy
ImageNet-Occluded,0.4892243451001692,fine_noise,0.9,accuracy
ImageNet-Occluded,0.0043612521673951,pink_noise,0.1,accuracy
ImageNet-Occluded,0.012568964793974,pink_noise,0.2,accuracy
ImageNet-Occluded,0.0321904631445602,pink_noise,0.3,accuracy
ImageNet-Occluded,0.0563476938678293,pink_noise,0.4,accuracy
ImageNet-Occluded,0.0966544931336325,pink_noise,0.5,accuracy
ImageNet-Occluded,0.171378634109789,pink_noise,0.6,accuracy
ImageNet-Occluded,0.2605289759076371,pink_noise,0.7,accuracy
ImageNet-Occluded,0.3848671548220576,pink_noise,0.8,accuracy
ImageNet-Occluded,0.502476941566078,pink_noise,0.9,accuracy
ImageNet-Occluded,0.0342315051096434,patch_drop,0.1,accuracy
ImageNet-Occluded,0.1158362563927562,patch_drop,0.2,accuracy
ImageNet-Occluded,0.2276068240100023,patch_drop,0.3,accuracy
ImageNet-Occluded,0.3492625956328548,patch_drop,0.4,accuracy
ImageNet-Occluded,0.4547034439687826,patch_drop,0.5,accuracy
ImageNet-Occluded,0.525147480928168,patch_drop,0.6,accuracy
ImageNet-Occluded,0.5779257015306123,patch_drop,0.7,accuracy
ImageNet-Occluded,0.6143654338559326,patch_drop,0.8,accuracy
ImageNet-Occluded,0.6441127232142857,patch_drop,0.9,accuracy
