benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.0099141587674313,vertical_bars_16,0.1,accuracy
ImageNet-Occluded,0.1270053940159934,vertical_bars_16,0.2,accuracy
ImageNet-Occluded,0.3123995990169291,vertical_bars_16,0.3,accuracy
ImageNet-Occluded,0.4286496438542191,vertical_bars_16,0.4,accuracy
ImageNet-Occluded,0.4814080851418631,vertical_bars_16,0.5,accuracy
ImageNet-Occluded,0.5303046484382785,vertical_bars_16,0.6,accuracy
ImageNet-Occluded,0.5593619894008247,vertical_bars_16,0.7,accuracy
ImageNet-Occluded,0.5777625027967959,vertical_bars_16,0.8,accuracy
ImageNet-Occluded,0.5511809757777623,vertical_bars_16,0.9,accuracy
ImageNet-Occluded,0.0317960026084768,cardinal_crossed_bars,0.1,accuracy
ImageNet-Occluded,0.0337532640111689,cardinal_crossed_bars,0.2,accuracy
ImageNet-Occluded,0.1414289625019443,cardinal_crossed_bars,0.3,accuracy
ImageNet-Occluded,0.3432017412720894,cardinal_crossed_bars,0.4,accuracy
ImageNet-Occluded,0.4539849916282965,cardinal_crossed_bars,0.5,accuracy
ImageNet-Occluded,0.5059105157852173,cardinal_crossed_bars,0.6,accuracy
ImageNet-Occluded,0.5435188887070637,cardinal_crossed_bars,0.7,accuracy
ImageNet-Occluded,0.5596853798749496,cardinal_crossed_bars,0.8,accuracy
ImageNet-Occluded,0.556106656181569,cardinal_crossed_bars,0.9,accuracy
ImageNet-Occluded,0.0095080411327736,oblique_crossed_bars,0.1,accuracy
ImageNet-Occluded,0.021832959308308,oblique_crossed_bars,0.2,accuracy
ImageNet-Occluded,0.1475444171501665,oblique_crossed_bars,0.3,accuracy
ImageNet-Occluded,0.3456369431651368,oblique_crossed_bars,0.4,accuracy
ImageNet-Occluded,0.4646598690626572,oblique_crossed_bars,0.5,accuracy
ImageNet-Occluded,0.5188822138066195,oblique_crossed_bars,0.6,accuracy
ImageNet-Occluded,0.5435414508897431,oblique_crossed_bars,0.7,accuracy
ImageNet-Occluded,0.5600843526879136,oblique_crossed_bars,0.8,accuracy
ImageNet-Occluded,0.5650051442944274,oblique_crossed_bars,0.9,accuracy
ImageNet-Occluded,0.0144073991675157,mud_splash,0.1,accuracy
ImageNet-Occluded,0.0324785058595696,mud_splash,0.2,accuracy
ImageNet-Occluded,0.059590994399421,mud_splash,0.3,accuracy
ImageNet-Occluded,0.1151132918134027,mud_splash,0.4,accuracy
ImageNet-Occluded,0.2178369876073331,mud_splash,0.5,accuracy
ImageNet-Occluded,0.3351715170607275,mud_splash,0.6,accuracy
ImageNet-Occluded,0.4272737326670666,mud_splash,0.7,accuracy
ImageNet-Occluded,0.4704556939553241,mud_splash,0.8,accuracy
ImageNet-Occluded,0.5002617203459447,mud_splash,0.9,accuracy
ImageNet-Occluded,0.0169900065021855,coarse_noise,0.1,accuracy
ImageNet-Occluded,0.0338096692397886,coarse_noise,0.2,accuracy
ImageNet-Occluded,0.0510346974645342,coarse_noise,0.3,accuracy
ImageNet-Occluded,0.0822485981851208,coarse_noise,0.4,accuracy
ImageNet-Occluded,0.1381097029970616,coarse_noise,0.5,accuracy
ImageNet-Occluded,0.1949409775587977,coarse_noise,0.6,accuracy
ImageNet-Occluded,0.2832200466370096,coarse_noise,0.7,accuracy
ImageNet-Occluded,0.3889208101496405,coarse_noise,0.8,accuracy
ImageNet-Occluded,0.5204107956010469,coarse_noise,0.9,accuracy
ImageNet-Occluded,0.0086619627224851,fine_oriented_noise,0.1,accuracy
ImageNet-Occluded,0.0801078318333139,fine_oriented_noise,0.2,accuracy
ImageNet-Occluded,0.2484586330092683,fine_oriented_noise,0.3,accuracy
ImageNet-Occluded,0.3812132240558157,fine_oriented_noise,0.4,accuracy
ImageNet-Occluded,0.4629210841899015,fine_oriented_noise,0.5,accuracy
ImageNet-Occluded,0.5151214891550492,fine_oriented_noise,0.6,accuracy
ImageNet-Occluded,0.5472720934420215,fine_oriented_noise,0.7,accuracy
ImageNet-Occluded,0.5646324936224489,fine_oriented_noise,0.8,accuracy
ImageNet-Occluded,0.5693099912332029,fine_oriented_noise,0.9,accuracy
ImageNet-Occluded,0.0182147520233173,fine_noise,0.1,accuracy
ImageNet-Occluded,0.1463978871399042,fine_noise,0.2,accuracy
ImageNet-Occluded,0.2808480189771068,fine_noise,0.3,accuracy
ImageNet-Occluded,0.3684081094605582,fine_noise,0.4,accuracy
ImageNet-Occluded,0.4184267606054033,fine_noise,0.5,accuracy
ImageNet-Occluded,0.4312266105291795,fine_noise,0.6,accuracy
ImageNet-Occluded,0.4128005273488103,fine_noise,0.7,accuracy
ImageNet-Occluded,0.4005241175087131,fine_noise,0.8,accuracy
ImageNet-Occluded,0.4489288275339165,fine_noise,0.9,accuracy
ImageNet-Occluded,0.0039867214592439,pink_noise,0.1,accuracy
ImageNet-Occluded,0.0162973503145028,pink_noise,0.2,accuracy
ImageNet-Occluded,0.0472521629868721,pink_noise,0.3,accuracy
ImageNet-Occluded,0.0864165683790129,pink_noise,0.4,accuracy
ImageNet-Occluded,0.1388365784469916,pink_noise,0.5,accuracy
ImageNet-Occluded,0.2012248960684756,pink_noise,0.6,accuracy
ImageNet-Occluded,0.2772644064864333,pink_noise,0.7,accuracy
ImageNet-Occluded,0.3688661194577509,pink_noise,0.8,accuracy
ImageNet-Occluded,0.4729871609989478,pink_noise,0.9,accuracy
ImageNet-Occluded,0.0219814930947459,polkadot,0.1,accuracy
ImageNet-Occluded,0.0230866594962319,polkadot,0.2,accuracy
ImageNet-Occluded,0.0149056453409851,polkadot,0.3,accuracy
ImageNet-Occluded,0.0898110349567569,polkadot,0.4,accuracy
ImageNet-Occluded,0.2110303807623532,polkadot,0.5,accuracy
ImageNet-Occluded,0.3227277720461086,polkadot,0.6,accuracy
ImageNet-Occluded,0.3862599876462196,polkadot,0.7,accuracy
ImageNet-Occluded,0.4051045982205138,polkadot,0.8,accuracy
ImageNet-Occluded,0.4229812944421963,polkadot,0.9,accuracy
