benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,polkasquare,accuracy,0.0528892263427109,0.3
ImageNet-Occluded,polkasquare,accuracy,0.1168678069053708,0.4
ImageNet-Occluded,polkasquare,accuracy,0.1822250639386189,0.5
ImageNet-Occluded,polkasquare,accuracy,0.2309382992327365,0.6
ImageNet-Occluded,polkasquare,accuracy,0.2898417519181586,0.7
ImageNet-Occluded,polkasquare,accuracy,0.3295236572890025,0.8
ImageNet-Occluded,polkasquare,accuracy,0.3705842391304347,0.9
ImageNet-Occluded,empty_rectangles,accuracy,0.0021179667519181,0.1
ImageNet-Occluded,empty_rectangles,accuracy,0.0047953964194373,0.2
ImageNet-Occluded,empty_rectangles,accuracy,0.0165640984654731,0.3
ImageNet-Occluded,empty_rectangles,accuracy,0.0445971867007672,0.4
ImageNet-Occluded,empty_rectangles,accuracy,0.0926710358056265,0.5
ImageNet-Occluded,empty_rectangles,accuracy,0.1550311700767263,0.6
ImageNet-Occluded,empty_rectangles,accuracy,0.210817615089514,0.7
ImageNet-Occluded,empty_rectangles,accuracy,0.284726662404092,0.8
ImageNet-Occluded,empty_rectangles,accuracy,0.3653692455242966,0.9
ImageNet-Occluded,filled_rectangles,accuracy,0.0039761828644501,0.1
ImageNet-Occluded,filled_rectangles,accuracy,0.017423273657289,0.2
ImageNet-Occluded,filled_rectangles,accuracy,0.047314578005115,0.3
ImageNet-Occluded,filled_rectangles,accuracy,0.099704283887468,0.4
ImageNet-Occluded,filled_rectangles,accuracy,0.1684382992327365,0.5
ImageNet-Occluded,filled_rectangles,accuracy,0.2239050511508951,0.6
ImageNet-Occluded,filled_rectangles,accuracy,0.2706202046035805,0.7
ImageNet-Occluded,filled_rectangles,accuracy,0.3362372122762148,0.8
ImageNet-Occluded,filled_rectangles,accuracy,0.3937819693094629,0.9
ImageNet-Occluded,straight_lines,accuracy,0.0018981777493606,0.1
ImageNet-Occluded,straight_lines,accuracy,0.0079124040920716,0.2
ImageNet-Occluded,straight_lines,accuracy,0.0252557544757033,0.3
ImageNet-Occluded,straight_lines,accuracy,0.0626198849104859,0.4
ImageNet-Occluded,straight_lines,accuracy,0.1145700127877237,0.5
ImageNet-Occluded,straight_lines,accuracy,0.1696970907928388,0.6
ImageNet-Occluded,straight_lines,accuracy,0.2435062340153452,0.7
ImageNet-Occluded,straight_lines,accuracy,0.3154371803069054,0.8
ImageNet-Occluded,straight_lines,accuracy,0.3801950127877238,0.9
ImageNet-Occluded,empty_triangles,accuracy,0.0019381393861892,0.1
ImageNet-Occluded,empty_triangles,accuracy,0.0077725383631713,0.2
ImageNet-Occluded,empty_triangles,accuracy,0.0245164641943734,0.3
ImageNet-Occluded,empty_triangles,accuracy,0.0633791560102301,0.4
ImageNet-Occluded,empty_triangles,accuracy,0.1066376278772378,0.5
ImageNet-Occluded,empty_triangles,accuracy,0.1613850703324808,0.6
ImageNet-Occluded,empty_triangles,accuracy,0.2468030690537084,0.7
ImageNet-Occluded,empty_triangles,accuracy,0.3034886508951406,0.8
ImageNet-Occluded,empty_triangles,accuracy,0.3705043158567775,0.9
ImageNet-Occluded,filled_triangles,accuracy,0.0025175831202046,0.1
ImageNet-Occluded,filled_triangles,accuracy,0.0114689897698209,0.2
ImageNet-Occluded,filled_triangles,accuracy,0.0358455882352941,0.3
ImageNet-Occluded,filled_triangles,accuracy,0.0702925191815856,0.4
ImageNet-Occluded,filled_triangles,accuracy,0.1211237212276214,0.5
ImageNet-Occluded,filled_triangles,accuracy,0.1827445652173913,0.6
ImageNet-Occluded,filled_triangles,accuracy,0.2369725063938619,0.7
ImageNet-Occluded,filled_triangles,accuracy,0.3059263107416879,0.8
ImageNet-Occluded,filled_triangles,accuracy,0.3818734015345268,0.9
