benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.0091609609674434,filled_triangles,0.2,accuracy
ImageNet-Occluded,0.0294450327601968,filled_triangles,0.3,accuracy
ImageNet-Occluded,0.066518308404757,filled_triangles,0.4,accuracy
ImageNet-Occluded,0.124898470786153,filled_triangles,0.5,accuracy
ImageNet-Occluded,0.1954102692555408,filled_triangles,0.6,accuracy
ImageNet-Occluded,0.2542999584455879,filled_triangles,0.7,accuracy
ImageNet-Occluded,0.3316337812920006,filled_triangles,0.8,accuracy
ImageNet-Occluded,0.4216226807662419,filled_triangles,0.9,accuracy
ImageNet-Occluded,0.0081427660390582,patch_drop,0.1,accuracy
ImageNet-Occluded,0.0498720693725104,patch_drop,0.2,accuracy
ImageNet-Occluded,0.1262812044243423,patch_drop,0.3,accuracy
ImageNet-Occluded,0.2236052903593803,patch_drop,0.4,accuracy
ImageNet-Occluded,0.3102763985492745,patch_drop,0.5,accuracy
ImageNet-Occluded,0.3726065204459793,patch_drop,0.6,accuracy
ImageNet-Occluded,0.4267635068723133,patch_drop,0.7,accuracy
ImageNet-Occluded,0.4680894680169163,patch_drop,0.8,accuracy
ImageNet-Occluded,0.5019009277528647,patch_drop,0.9,accuracy
