benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,empty_rectangles,accuracy,0.1498321611481859,0.4
ImageNet-Occluded,empty_rectangles,accuracy,0.2408487851662404,0.5
ImageNet-Occluded,empty_rectangles,accuracy,0.3302549552886992,0.6
ImageNet-Occluded,empty_rectangles,accuracy,0.4046994885215369,0.7
ImageNet-Occluded,empty_rectangles,accuracy,0.4712515984807173,0.8
ImageNet-Occluded,empty_rectangles,accuracy,0.5451646419742223,0.9
ImageNet-Occluded,filled_rectangles,accuracy,0.0077125959079283,0.1
ImageNet-Occluded,filled_rectangles,accuracy,0.0467710997480565,0.2
ImageNet-Occluded,filled_rectangles,accuracy,0.1181345907852167,0.3
ImageNet-Occluded,filled_rectangles,accuracy,0.2154771419399229,0.4
ImageNet-Occluded,filled_rectangles,accuracy,0.3236732736725332,0.5
ImageNet-Occluded,filled_rectangles,accuracy,0.3956361892430678,0.6
ImageNet-Occluded,filled_rectangles,accuracy,0.4555626598465473,0.7
ImageNet-Occluded,filled_rectangles,accuracy,0.5177909207466008,0.8
ImageNet-Occluded,filled_rectangles,accuracy,0.5680147058823529,0.9
ImageNet-Occluded,straight_lines,accuracy,0.0068254475708088,0.1
ImageNet-Occluded,straight_lines,accuracy,0.0362452046035805,0.2
ImageNet-Occluded,straight_lines,accuracy,0.0952885230179028,0.3
ImageNet-Occluded,straight_lines,accuracy,0.1707400895293106,0.4
ImageNet-Occluded,straight_lines,accuracy,0.2512747762377,0.5
ImageNet-Occluded,straight_lines,accuracy,0.3314418158567775,0.6
ImageNet-Occluded,straight_lines,accuracy,0.4210917519029144,0.7
ImageNet-Occluded,straight_lines,accuracy,0.4977221867007673,0.8
ImageNet-Occluded,straight_lines,accuracy,0.555798433473348,0.9
ImageNet-Occluded,empty_triangles,accuracy,0.0076046994889674,0.1
ImageNet-Occluded,empty_triangles,accuracy,0.0389825767263427,0.2
ImageNet-Occluded,empty_triangles,accuracy,0.1000479539603833,0.3
ImageNet-Occluded,empty_triangles,accuracy,0.1781449808412805,0.4
ImageNet-Occluded,empty_triangles,accuracy,0.2579723465473146,0.5
ImageNet-Occluded,empty_triangles,accuracy,0.3458679667519181,0.6
ImageNet-Occluded,empty_triangles,accuracy,0.4416400255906917,0.7
ImageNet-Occluded,empty_triangles,accuracy,0.5053109015955035,0.8
ImageNet-Occluded,empty_triangles,accuracy,0.5568813939228692,0.9
ImageNet-Occluded,filled_triangles,accuracy,0.0093670076764453,0.1
ImageNet-Occluded,filled_triangles,accuracy,0.0490888746841179,0.2
ImageNet-Occluded,filled_triangles,accuracy,0.1250959079321998,0.3
ImageNet-Occluded,filled_triangles,accuracy,0.2013866687979539,0.4
ImageNet-Occluded,filled_triangles,accuracy,0.2961876598922798,0.5
ImageNet-Occluded,filled_triangles,accuracy,0.3790601023932552,0.6
ImageNet-Occluded,filled_triangles,accuracy,0.4449328644501278,0.7
ImageNet-Occluded,filled_triangles,accuracy,0.5106977302095165,0.8
ImageNet-Occluded,filled_triangles,accuracy,0.5650135870174984,0.9
